Alternative,Value,Cost
brown,69.59754868,66.76678734
brown,69.10390355,66.38141077
brown,69.98976447,66.80895703
brown,71.00741535,66.85096467
brown,70.50323431,67.4346476
brown,70.21273627,66.70508708
brown,71.08964063,68.10082003
brown,69.90719556,65.94586602
brown,71.96854278,66.95018987
brown,70.40212548,64.89833835
brown,70.82585165,67.4892137
brown,70.09637871,67.14760474
brown,71.54755801,67.79381539
brown,71.37479185,65.60643242
brown,70.55506364,66.45678363
brown,69.03065202,65.79080312
brown,71.15995866,66.92098294
brown,71.42582808,66.17670616
brown,71.49095603,66.69863957
brown,72.04948023,68.11627134
brown,70.18020257,68.84468259
brown,70.26161853,65.06869196
brown,69.72084932,65.64250092
brown,71.85754768,68.17528663
brown,70.54041891,67.07664332
brown,70.20225721,66.01057637
brown,70.95384577,67.69544653
brown,70.80902425,65.83636815
brown,70.36466413,66.85535642
brown,72.9664449,67.36937856
brown,70.25949179,67.79118877
brown,72.14140005,67.6772053
brown,71.60003054,67.5471862
brown,72.81636426,67.40949575
brown,71.10987228,67.97132039
brown,71.00902807,66.64847889
brown,70.38381164,65.90880924
brown,69.798193,67.41206192
brown,70.69835696,67.37335796
brown,70.40687124,67.98954565
brown,70.48400671,65.99673681
brown,71.37283578,67.35139422
brown,70.55283,66.55135515
brown,67.58621199,67.65496914
brown,70.79100212,68.13979987
brown,71.18823762,67.84619397
brown,70.92932828,65.97849516
brown,71.20101115,66.12995873
brown,70.54965493,66.3880327
brown,71.95237219,67.43996852
brown,70.66106026,66.28803445
brown,70.54125653,67.21028825
brown,71.92474252,68.10998566
brown,72.19278656,67.54333382
brown,70.58109217,68.24829176
brown,70.87336112,67.08826876
brown,70.28983864,67.26386287
brown,71.12986772,66.01694996
brown,72.74349207,67.63090702
brown,71.8762371,65.26322058
brown,71.64564077,65.64454243
brown,71.46662306,67.36401546
brown,70.78839255,66.08005133
brown,69.33402212,67.37236006
brown,71.74903044,65.7034245
brown,71.14488526,67.02658786
brown,70.48121683,65.30836561
brown,72.31128161,67.47411352
brown,71.84561358,65.24083437
brown,72.20996051,67.26680587
brown,71.74742802,67.01041762
brown,70.23786744,67.93238966
brown,70.74504555,69.37206471
brown,69.08955438,65.20669814
brown,70.79879185,66.63851354
brown,69.22204422,66.33858995
brown,71.11222938,66.31887022
brown,71.15435442,65.71063033
brown,70.38171276,67.48436709
brown,70.97675348,67.22344328
purple,74.76650059,74.91446993
purple,76.71198917,71.72940668
purple,71.44607756,71.79679065
purple,74.43117314,71.26254609
purple,73.59632877,75.9140345
purple,73.43071292,71.59791723
purple,72.95842768,74.16688115
purple,73.70968591,70.97498993
purple,75.40534099,74.25222037
purple,72.76689335,72.91527922
purple,73.53463013,71.47690753
purple,74.63174048,72.88477149
purple,74.67898461,73.91706329
purple,76.62257235,73.66597363
purple,73.5499077,72.78012664
purple,73.73520092,71.9777375
purple,71.32696434,70.43708583
purple,75.96802321,71.27576512
purple,75.09626051,71.11521828
purple,75.48850061,73.26363812
purple,72.50074992,71.96525124
purple,76.28556184,73.11635306
purple,72.95973623,73.46275614
purple,76.26239512,73.60739561
purple,73.9413774,74.79712689
purple,74.86685986,71.99705092
purple,74.22191728,72.10030339
purple,72.73628862,71.63910349
purple,73.75879462,74.15135034
purple,73.20526281,71.97021436
purple,72.46882555,72.42907008
purple,73.78705081,71.74285099
purple,72.66924066,72.1793556
purple,73.97181583,72.87658036
purple,74.27559527,71.32672089
purple,75.07650336,73.67851306
purple,72.72501615,71.03479919
purple,75.01113491,73.56483422
purple,74.00698147,71.64639504
purple,73.45977234,71.36266855
purple,75.67676284,73.94399876
purple,74.37083542,72.48407345
purple,72.81717418,72.76815946
purple,72.09818116,74.26765076
purple,74.51205216,73.46526585
purple,72.8629817,72.39768988
purple,76.71210517,71.31148173
purple,74.81718908,72.83016113
purple,69.89498831,72.03152318
purple,72.46617548,73.53770951
purple,72.13132298,71.09537123
purple,72.47503713,71.64025457
purple,71.52794079,76.06954024
purple,74.78169018,74.17235102
purple,74.56542129,71.16738419
purple,74.63795602,71.86418565
purple,75.68513306,72.36086243
purple,73.94697204,71.56576181
purple,76.15775963,73.59943996
purple,72.30805759,72.81225705
purple,72.9718887,74.48600403
purple,72.83311022,72.36495508
purple,73.43315807,73.61387172
purple,72.64412357,72.92919604
purple,74.96472163,70.7320404
purple,73.80783684,70.75011951
purple,75.66642041,72.60004326
purple,71.71093906,70.28371982
purple,71.7029137,71.33403008
purple,72.9812497,73.34865618
purple,72.68994029,73.35889298
purple,71.71852366,71.92778678
purple,74.58872163,72.56346645
purple,75.00481862,71.03411617
purple,75.97762257,72.36597524
purple,74.76803406,73.62476834
purple,74.64708645,74.08559885
purple,75.95623285,70.92513267
purple,73.41629616,72.05735498
purple,74.19146191,72.31348257
purple,74.43402267,72.69760204
purple,77.55911395,70.92000357
purple,74.64509953,72.70175506
purple,72.82176848,73.14341086
purple,74.70069198,74.4968251
purple,72.28096554,71.06602041
purple,72.3273093,73.20570334
purple,75.81600153,72.10537583
purple,72.24068909,70.37379309
purple,71.6501498,74.9589212
purple,73.29465441,71.23511305
purple,73.05097056,71.639003
purple,74.46987555,72.11899623
purple,73.64024333,72.87582835
purple,77.96967682,72.66076588
purple,76.00010238,70.60407152
purple,71.00760738,71.58419496
purple,74.4790511,73.29597323
purple,73.38302329,71.36674583
purple,75.16327236,72.76983552
purple,72.47577222,72.6293126
purple,73.22002512,73.66703578
purple,74.10588247,73.2773218
purple,74.61446545,72.94572746
purple,71.51777491,73.78017631
purple,73.41106396,72.90969177
purple,70.93979954,71.47095718
purple,74.81099818,72.07237022
purple,73.00201822,71.64819079
purple,76.07078008,71.55806314
purple,75.77278741,74.00627812
purple,72.82743452,73.75536348
purple,74.52826717,72.94504341
purple,75.75533415,72.50726094
purple,74.69386953,72.485645
purple,72.33458354,71.85824221
purple,71.0382171,73.11045591
purple,74.36780272,70.80097983
purple,72.92161406,71.04342898
purple,76.05926588,73.33012638
purple,72.76907238,71.4604203
purple,74.97568647,73.46301725
purple,75.40447603,72.61826786
purple,75.19420529,72.78380302
purple,71.46789877,72.23123275
purple,71.79043793,71.89691271
purple,73.26080098,74.62012371
purple,75.56334125,72.01440175
purple,75.86351036,75.57087354
purple,76.78678561,72.80968064
purple,72.60598712,72.55243888
purple,73.02018959,73.21805692
purple,73.96338248,73.41465058
purple,75.87019153,70.50738223
purple,71.12933087,72.3415067
purple,72.1657528,72.7428107
purple,76.62361161,70.89071595
purple,75.17595909,71.09870467
purple,70.79662753,71.78636803
purple,75.60966787,73.17247597
purple,74.578852,71.90278723
purple,72.95152499,71.35937609
purple,73.9914682,70.63429366
purple,74.95385849,70.28187862
purple,74.52884536,73.39283309
purple,75.19350433,73.49597952
purple,76.30542826,70.88982367
purple,74.58516882,71.19122535
purple,71.77904852,72.59137271
purple,74.09236924,75.04508268
purple,70.43637495,74.7003789
purple,73.63599932,72.05433071
purple,72.80140166,71.57897458
purple,72.61177044,74.81110286
purple,73.07709969,74.36289835
purple,79.77165156,70.44088898
purple,72.50045193,71.03153803
purple,72.6324702,73.41007179
purple,73.42837986,72.29778132
purple,73.4240038,69.28755782
purple,79.09684115,72.65092629
purple,73.96089325,74.50022186
purple,73.77524056,72.53108024
purple,73.29747545,73.6150731
purple,75.68869494,71.42733535
purple,73.68197062,72.37273698
purple,74.70502833,73.68557168
purple,74.1633102,72.316895
purple,71.65786217,72.41907906
purple,72.78310507,72.7287621
purple,74.00172335,71.23670453
purple,75.80466263,71.47311643
purple,74.46753959,71.95261204
purple,74.19589764,71.27568028
purple,72.7922548,73.92809284
purple,75.38913148,71.4026142
purple,75.42052549,72.35495089
purple,73.51730305,74.19233286
purple,75.15863491,71.96095214
purple,73.63758425,71.59297279
purple,74.31915646,72.77062792
purple,75.23839215,72.53674196
purple,74.84457421,72.75038275
purple,72.87144846,71.32326922
purple,74.5672999,71.64577436
purple,73.21231327,73.25192621
purple,73.71417302,69.19824579
purple,72.64682196,74.02356653
purple,73.96390973,72.84899998
purple,75.308595,70.60901422
purple,73.53130743,70.12460012
purple,75.08107617,71.33120592
purple,73.8457568,73.84814344
purple,74.83853304,72.96766059
purple,71.66870243,72.17252829
purple,75.06488394,72.78628141
purple,73.02260637,74.07070575
purple,73.34287842,72.35783926
purple,74.38895621,72.2502288
purple,74.73730571,72.06767707
purple,73.25715256,72.24481489
purple,72.45218696,70.03565531
purple,72.95926063,72.30788736
purple,72.09986881,75.37204185
purple,75.68480261,72.33257406
purple,74.57130499,73.32011627
purple,73.98171474,72.04151708
purple,72.4465802,74.36888356
purple,75.28953011,73.37588665
purple,74.28498897,72.40032311
purple,71.41118662,72.06290281
purple,73.41850146,71.93111115
purple,73.52179815,71.49483579
purple,73.51354611,73.18235234
purple,74.04507978,72.79801507
purple,74.58848243,73.85814088
purple,75.79344713,71.78298145
purple,73.82963493,70.60122817
purple,73.05491172,70.04860467
purple,72.2187513,69.47579133
purple,74.5034709,73.44495962
purple,73.35869844,72.4867397
purple,74.91724815,73.37093988
purple,72.69439768,73.60788357
purple,73.5574238,71.72602764
purple,72.11323264,74.54055421
purple,74.8318013,75.08190759
purple,73.69338274,72.69707735
purple,78.19283438,72.20380129
purple,73.34355034,73.25793931
purple,72.78087236,73.62379817
purple,76.94454351,74.16474922
purple,76.89269268,73.41004044
purple,76.30127071,72.3451619
purple,74.479916,72.94658474
purple,75.10365133,71.99972069
purple,75.39030884,71.34512501
purple,75.69086401,70.65305938
purple,73.00179557,70.72015564
purple,72.81359467,72.00389661
purple,75.63150023,73.17440677
purple,72.24004432,73.7374066
purple,74.58334008,72.66308245
purple,72.89822617,72.2000839
purple,77.0715855,70.25725167
purple,75.46191863,72.19211723
purple,74.79151945,71.40704822
purple,74.29429727,70.84507135
purple,72.78584554,71.13267408
purple,73.28272467,71.97616272
purple,74.1474079,72.04945234
purple,74.33414533,73.94225525
purple,74.48958213,75.26407247
purple,70.09809706,73.10273883
purple,74.53076552,72.35880618
purple,74.87832138,74.71098653
purple,75.65369404,73.2194058
purple,76.34664278,72.80395226
purple,75.31562208,74.01985164
purple,75.52193589,70.52344133
purple,73.36683962,72.99791925
purple,73.17993731,72.49718369
purple,72.70250826,73.650304
purple,76.45082991,71.4724811
purple,70.93149745,71.79683483
purple,74.38509867,73.81278658
purple,74.0599728,72.93730944
purple,74.66582751,71.52649288
purple,75.26119459,71.44617859
purple,71.95816643,71.53898138
purple,75.19866536,72.90213957
purple,74.60283638,73.45037629
purple,73.90317337,70.89904182
purple,73.32209738,73.27572108
purple,74.58747757,72.9976152
purple,72.86865802,72.7881541
purple,74.59977423,72.75346159
purple,74.01310507,71.70931903
purple,71.51556912,69.9174701
purple,76.60035174,71.67073674
purple,77.13700225,70.69464361
purple,75.59591009,72.58267701
purple,73.37986724,70.30929113
purple,73.1164326,72.7950998
purple,75.63465015,75.423351
purple,75.41064719,73.97144538
purple,75.64504606,73.74371981
purple,73.59880744,72.23842161
purple,75.72578772,71.66603334
purple,76.67622215,70.71861279
purple,74.25024509,73.26820576
purple,74.27847874,73.46596732
purple,74.05317255,73.55030382
purple,72.23178995,71.69000091
purple,72.26256424,72.03899777
purple,73.12379149,70.63797782
purple,74.69475802,72.47192513
purple,74.3941866,71.34095215
purple,75.82759279,70.76684947
purple,72.66374766,71.05103655
purple,73.83611028,72.34571125
purple,73.28973941,72.77347521
purple,74.29925368,73.58993605
purple,74.94107834,70.04975239
purple,76.53794382,74.43232799
purple,76.49515747,71.37138693
purple,76.77944735,72.91871523
purple,74.93389269,73.73003285
purple,76.7050513,71.41469793
purple,72.34119656,71.30838473
purple,74.22227384,72.77169952
purple,76.17463099,71.00315073
purple,73.559206,71.9900437
purple,74.71405598,71.30561258
purple,75.14363001,72.83876002
purple,73.68299746,73.39116827
purple,75.87788146,73.82725531
purple,74.81554207,72.10475605
purple,72.81548885,72.38996988
purple,75.76784295,72.40039376
purple,72.15092892,72.43725641
purple,75.41421799,72.23870718
purple,72.79674418,71.54752888
purple,74.91361327,72.7370182
purple,74.66308102,71.74984096
purple,75.76257514,72.45722345
purple,74.62615649,72.39014167
purple,75.27284103,70.91135727
purple,72.93166804,73.94752942
purple,73.86276751,72.73849455
purple,75.58680068,72.05139091
purple,72.73888333,73.13987838
purple,72.46985141,71.17615971
purple,73.75816686,74.85180765
purple,73.81757053,73.12941817
purple,74.00341815,72.13946928
purple,77.47687673,73.91500091
purple,71.74488783,72.70962802
purple,72.62306439,71.76538894
purple,72.76488676,70.74732257
purple,76.16995565,72.44905403
purple,75.87526609,73.27601153
purple,72.59980757,72.90813306
purple,72.39785466,70.75389014
purple,73.50368717,73.02417512
purple,71.00896396,71.80703971
purple,74.73885845,72.51154044
purple,73.88350542,74.05902599
purple,71.42465304,72.91817368
purple,73.64312881,73.16045737
purple,73.93238488,71.46141064
purple,75.25477566,72.7795156
purple,73.91801275,70.68234254
purple,72.93065369,73.57268867
purple,73.03813587,71.54887361
purple,76.02783786,70.9868862
purple,73.54516209,71.42567125
purple,74.44745978,73.31307293
purple,74.60900919,72.73168474
purple,74.66610038,69.94523698
purple,71.7473602,69.77986076
purple,75.03080079,72.00468941
purple,75.78145879,71.39061651
purple,77.08292767,72.55207615
purple,72.02376239,71.81556126
purple,72.28596832,71.95780059
purple,74.66118125,72.85827021
purple,73.24020898,73.31869665
purple,75.87674377,71.98785987
purple,71.73107915,73.07923198
purple,74.55789561,70.22407379
purple,74.5799492,71.57604572
purple,75.3267467,72.85044429
purple,75.35441813,72.03055526
purple,74.16804805,73.29116556
purple,71.51733144,71.06121662
purple,74.49520356,73.48629236
purple,74.56763292,73.47776237
purple,71.22852482,72.72390774
purple,75.68600983,72.4148112
purple,74.16258809,73.61359109
purple,72.32540236,72.22155315
purple,74.40982977,72.86208349
purple,75.43434934,71.09060609
purple,74.87547828,71.63935954
purple,73.39198541,72.98262066
purple,77.54084355,71.75623311
purple,73.72015082,72.0972485
purple,74.49868683,73.855
purple,74.71622147,72.7132943
purple,75.41898284,73.13119673
purple,75.26967818,73.7675903
purple,73.97111754,72.17739456
purple,73.80186887,72.10443872
purple,72.3802533,73.8018388
purple,74.62457683,70.37896361
purple,75.07036555,72.97018648
purple,73.36856534,72.63162171
purple,75.27965343,74.4793618
purple,74.09356537,72.27711557
purple,74.786523,72.75291527
purple,72.88687378,70.90517989
purple,75.6072099,72.06840258
purple,72.06444732,71.12197591
purple,77.14727476,73.24429463
purple,73.73219131,72.60264783
purple,71.89298135,72.08017027
purple,72.4332976,72.82592036
purple,70.99899157,74.20295386
purple,73.6936481,71.67241016
purple,74.28370817,73.15531922
purple,73.0343382,72.54016662
purple,73.74646385,71.17409315
purple,72.04657453,70.49179317
purple,75.52578064,74.07316556
purple,73.75087441,74.42957873
purple,74.42810261,74.03311645
purple,77.18326129,71.27281621
purple,75.46403158,72.04562654
purple,72.21912556,74.92467276
purple,75.68707962,73.44141668
purple,71.49644168,73.32464423
purple,78.3039913,74.79173205
purple,76.21266237,71.0903253
purple,71.66066927,71.9006646
purple,72.73892991,71.83754947
purple,76.3281949,71.97948567
purple,72.25977513,71.13837754
purple,77.59919674,72.61628432
purple,75.98841278,72.24578435
purple,75.25394122,71.33817056
purple,73.32138238,74.81638107
purple,76.50830765,72.57648336
purple,74.27249903,69.49719375
purple,75.62345104,72.09637078
purple,73.13849085,69.29639548
